Height 1,Reach 1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss,Draw
175.3,71.0,29.0,0.0565,0.0,2.4565,5.6753,1.2988,4.8565,8.7812,2.9929,0.5531,0.3106,0.4235,0.0,0.0,0.7059,0.3388,0.7906,0.0847,180.3,74.0,32.0,0.0405,0.0,4.6809,10.0101,4.1945,5.5724,10.9828,4.924,0.5074,0.0203,0.0203,0.1621,0.0,0.304,0.4053,0.3445,0.2432,0.0,1.0,0.0
170.2,69.0,30.0,0.0367,0.0,2.844,7.3028,2.9725,4.8624,9.7431,4.7523,0.4991,0.1284,0.1651,0.0183,0.0,0.6422,1.211,0.4587,0.0183,172.7,70.0,32.0,0.0739,0.0246,4.7537,10.2709,3.0296,5.9113,11.5025,4.9015,0.5139,0.0493,0.0739,0.1478,0.0739,0.5172,0.468,0.2709,0.4187,1.0,0.0,0.0
172.7,70.0,32.0,0.0739,0.0246,4.7537,10.2709,3.0296,5.9113,11.5025,4.9015,0.5139,0.0493,0.0739,0.1478,0.0739,0.5172,0.468,0.2709,0.4187,170.2,69.0,30.0,0.0367,0.0,2.844,7.3028,2.9725,4.8624,9.7431,4.7523,0.4991,0.1284,0.1651,0.0183,0.0,0.6422,1.211,0.4587,0.0183,0.0,1.0,0.0
185.4,75.0,26.0,0.0371,0.0,1.6708,5.0866,2.005,2.302,5.7921,3.8985,0.3974,0.1856,0.5569,0.0743,0.1856,0.1114,0.3342,0.0,0.2599,175.3,70.0,35.0,0.0341,0.0,2.8312,5.1165,1.6032,4.9119,7.4702,3.8545,0.6575,0.1023,0.2047,0.2047,0.1364,0.9892,0.7845,0.9892,0.2729,1.0,0.0,0.0
175.3,70.0,35.0,0.0341,0.0,2.8312,5.1165,1.6032,4.9119,7.4702,3.8545,0.6575,0.1023,0.2047,0.2047,0.1364,0.9892,0.7845,0.9892,0.2729,185.4,75.0,26.0,0.0371,0.0,1.6708,5.0866,2.005,2.302,5.7921,3.8985,0.3974,0.1856,0.5569,0.0743,0.1856,0.1114,0.3342,0.0,0.2599,0.0,1.0,0.0
193.0,80.0,31.0,0.0305,0.0,4.7585,10.3101,4.5145,6.6802,12.4759,5.3991,0.5355,0.2135,0.366,0.0305,0.0,0.3965,0.3355,0.8236,0.2135,185.4,75.0,34.0,0.0197,0.0197,5.4134,8.6614,5.2165,8.7598,12.3622,6.8701,0.7086,0.0394,0.0787,0.1772,0.0787,1.1024,0.9252,0.3937,1.3976,1.0,0.0,0.0
185.4,75.0,34.0,0.0197,0.0197,5.4134,8.6614,5.2165,8.7598,12.3622,6.8701,0.7086,0.0394,0.0787,0.1772,0.0787,1.1024,0.9252,0.3937,1.3976,193.0,80.0,31.0,0.0305,0.0,4.7585,10.3101,4.5145,6.6802,12.4759,5.3991,0.5355,0.2135,0.366,0.0305,0.0,0.3965,0.3355,0.8236,0.2135,0.0,1.0,0.0
170.2,73.0,30.0,0.0,0.038,3.4177,7.0253,2.962,4.7468,8.3544,5.1646,0.5682,0.038,0.1139,0.0759,0.0759,0.1519,0.0759,0.8354,0.6835,172.7,71.0,28.0,0.0709,0.0,4.5644,9.389,3.5711,6.5037,11.5175,4.2806,0.5647,0.0236,0.0709,0.1182,0.0,1.3953,0.8987,0.5439,0.1419,0.0,1.0,0.0
172.7,71.0,28.0,0.0709,0.0,4.5644,9.389,3.5711,6.5037,11.5175,4.2806,0.5647,0.0236,0.0709,0.1182,0.0,1.3953,0.8987,0.5439,0.1419,170.2,73.0,30.0,0.0,0.038,3.4177,7.0253,2.962,4.7468,8.3544,5.1646,0.5682,0.038,0.1139,0.0759,0.0759,0.1519,0.0759,0.8354,0.6835,1.0,0.0,0.0
190.5,78.0,32.0,0.0231,0.0,2.699,4.5213,1.2918,4.3599,6.3206,3.1142,0.6898,0.1153,0.2537,0.0692,0.0923,0.9458,0.2537,0.9458,0.1615,188.0,76.0,30.0,0.0,0.0374,1.757,4.486,2.9159,3.8505,6.8037,5.9439,0.5659,0.3364,0.5607,0.0374,0.1495,0.2617,0.0748,0.5607,1.2336,0.0,1.0,0.0
188.0,76.0,30.0,0.0,0.0374,1.757,4.486,2.9159,3.8505,6.8037,5.9439,0.5659,0.3364,0.5607,0.0374,0.1495,0.2617,0.0748,0.5607,1.2336,190.5,78.0,32.0,0.0231,0.0,2.699,4.5213,1.2918,4.3599,6.3206,3.1142,0.6898,0.1153,0.2537,0.0692,0.0923,0.9458,0.2537,0.9458,0.1615,1.0,0.0,0.0
167.6,66.0,31.0,0.027,0.0,1.9172,4.1314,2.1602,8.5599,10.7741,3.2943,0.7945,0.108,0.27,0.162,0.108,0.9181,0.5671,0.135,0.378,175.3,71.0,33.0,0.0,0.0,2.5645,5.7224,1.5895,5.0442,8.7531,5.0653,0.5763,0.1484,0.1696,0.1272,0.0848,0.1907,0.0848,0.8054,0.3603,0.0,1.0,0.0
175.3,71.0,33.0,0.0,0.0,2.5645,5.7224,1.5895,5.0442,8.7531,5.0653,0.5763,0.1484,0.1696,0.1272,0.0848,0.1907,0.0848,0.8054,0.3603,167.6,66.0,31.0,0.027,0.0,1.9172,4.1314,2.1602,8.5599,10.7741,3.2943,0.7945,0.108,0.27,0.162,0.108,0.9181,0.5671,0.135,0.378,1.0,0.0,0.0
172.7,69.0,25.0,0.0173,0.0,2.0636,4.2832,1.6647,6.3642,8.8266,3.1561,0.721,0.104,0.3642,0.0694,0.0,0.1214,0.2948,0.6243,0.1561,172.7,71.0,30.0,0.0,0.022,2.6202,7.4422,1.9817,4.0514,8.9615,2.2899,0.4521,0.1321,0.3083,0.044,0.022,0.5284,0.5284,0.044,0.1101,0.0,1.0,0.0
172.7,71.0,30.0,0.0,0.022,2.6202,7.4422,1.9817,4.0514,8.9615,2.2899,0.4521,0.1321,0.3083,0.044,0.022,0.5284,0.5284,0.044,0.1101,172.7,69.0,25.0,0.0173,0.0,2.0636,4.2832,1.6647,6.3642,8.8266,3.1561,0.721,0.104,0.3642,0.0694,0.0,0.1214,0.2948,0.6243,0.1561,1.0,0.0,0.0
177.8,72.0,32.0,0.0,0.05,2.5333,8.6333,4.3167,3.5333,9.85,5.35,0.3587,0.0667,0.5333,0.05,0.0,0.35,0.8333,0.6833,0.45,172.7,69.0,29.0,0.0,0.0386,3.8405,11.8495,3.0106,4.3422,12.4091,3.1071,0.3499,0.0772,0.2509,0.0772,0.0,0.2509,0.2509,0.0772,0.0579,1.0,0.0,0.0
172.7,69.0,29.0,0.0,0.0386,3.8405,11.8495,3.0106,4.3422,12.4091,3.1071,0.3499,0.0772,0.2509,0.0772,0.0,0.2509,0.2509,0.0772,0.0579,177.8,72.0,32.0,0.0,0.05,2.5333,8.6333,4.3167,3.5333,9.85,5.35,0.3587,0.0667,0.5333,0.05,0.0,0.35,0.8333,0.6833,0.45,0.0,1.0,0.0
160.0,66.0,29.0,0.0777,0.0,3.438,10.1975,4.215,3.8459,10.6054,5.3027,0.3626,0.0583,0.1942,0.0971,0.0,0.3496,1.651,0.2525,0.0583,167.6,66.0,30.0,0.0186,0.0,2.5155,5.7391,2.9255,3.6335,7.0435,4.2671,0.5159,0.0559,0.1677,0.2795,0.0373,0.6335,0.559,0.3913,0.8012,1.0,0.0,0.0
167.6,66.0,30.0,0.0186,0.0,2.5155,5.7391,2.9255,3.6335,7.0435,4.2671,0.5159,0.0559,0.1677,0.2795,0.0373,0.6335,0.559,0.3913,0.8012,160.0,66.0,29.0,0.0777,0.0,3.438,10.1975,4.215,3.8459,10.6054,5.3027,0.3626,0.0583,0.1942,0.0971,0.0,0.3496,1.651,0.2525,0.0583,0.0,1.0,0.0
172.7,70.0,29.0,0.0268,0.0,2.3036,6.1875,1.3125,4.6875,9.0536,2.4375,0.5178,0.2143,0.4018,0.0536,0.0804,0.2679,0.1875,1.1786,0.1071,172.7,73.0,32.0,0.0,0.0,0.5477,1.6734,1.2475,2.2515,3.5903,5.0811,0.6271,0.1521,0.213,0.1826,0.2738,0.1217,0.0609,0.0913,0.9128,1.0,0.0,0.0
172.7,73.0,32.0,0.0,0.0,0.5477,1.6734,1.2475,2.2515,3.5903,5.0811,0.6271,0.1521,0.213,0.1826,0.2738,0.1217,0.0609,0.0913,0.9128,172.7,70.0,29.0,0.0268,0.0,2.3036,6.1875,1.3125,4.6875,9.0536,2.4375,0.5178,0.2143,0.4018,0.0536,0.0804,0.2679,0.1875,1.1786,0.1071,0.0,1.0,0.0
172.7,68.0,24.0,0.0854,0.0,4.4413,8.8826,2.3488,7.089,12.427,4.0569,0.5704,0.2135,0.4698,0.0854,0.0427,1.2811,0.5552,1.4093,0.1281,172.7,68.0,29.0,0.0,0.0,2.2792,5.898,3.2389,6.1579,10.7564,5.1183,0.5725,0.2199,0.6198,0.02,0.08,0.1599,0.4598,0.12,0.1799,0.0,1.0,0.0
172.7,68.0,29.0,0.0,0.0,2.2792,5.898,3.2389,6.1579,10.7564,5.1183,0.5725,0.2199,0.6198,0.02,0.08,0.1599,0.4598,0.12,0.1799,172.7,68.0,24.0,0.0854,0.0,4.4413,8.8826,2.3488,7.089,12.427,4.0569,0.5704,0.2135,0.4698,0.0854,0.0427,1.2811,0.5552,1.4093,0.1281,1.0,0.0,0.0
182.9,76.0,24.0,0.0,0.0,2.694,5.8849,2.7986,3.9233,7.245,6.8003,0.5415,0.3139,0.5493,0.0523,0.1046,0.3923,0.8108,0.9677,0.837,175.3,74.0,32.0,0.1469,0.0,4.0759,6.5728,3.672,7.0869,9.5838,7.0135,0.7395,0.1102,0.1102,0.0,0.0,1.7625,2.0196,0.7344,0.0,1.0,0.0,0.0
175.3,74.0,32.0,0.1469,0.0,4.0759,6.5728,3.672,7.0869,9.5838,7.0135,0.7395,0.1102,0.1102,0.0,0.0,1.7625,2.0196,0.7344,0.0,182.9,76.0,24.0,0.0,0.0,2.694,5.8849,2.7986,3.9233,7.245,6.8003,0.5415,0.3139,0.5493,0.0523,0.1046,0.3923,0.8108,0.9677,0.837,0.0,1.0,0.0
170.2,68.0,35.0,0.0202,0.0,2.7465,6.5836,2.5042,3.5342,7.654,3.3928,0.4617,0.0808,0.2423,0.0606,0.0,0.0404,0.3231,0.4039,0.3433,167.6,70.0,30.0,0.0182,0.0,3.4994,10.2066,3.3171,4.5018,11.2454,4.1555,0.4003,0.0365,0.1458,0.0,0.0,0.729,0.5103,0.0911,0.0,1.0,0.0,0.0
167.6,70.0,30.0,0.0182,0.0,3.4994,10.2066,3.3171,4.5018,11.2454,4.1555,0.4003,0.0365,0.1458,0.0,0.0,0.729,0.5103,0.0911,0.0,170.2,68.0,35.0,0.0202,0.0,2.7465,6.5836,2.5042,3.5342,7.654,3.3928,0.4617,0.0808,0.2423,0.0606,0.0,0.0404,0.3231,0.4039,0.3433,0.0,1.0,0.0
172.7,70.0,30.0,0.1131,0.0,4.2965,8.8191,3.3166,4.8995,9.6859,4.5226,0.5058,0.1131,0.1508,0.2261,0.0377,0.2261,0.2638,0.603,0.603,175.3,71.0,28.0,0.0521,0.0174,3.4231,7.4718,3.3362,4.5873,8.6881,4.4309,0.528,0.1564,0.3301,0.0348,0.0869,0.5039,0.3475,0.2433,0.1216,1.0,0.0,0.0
175.3,71.0,28.0,0.0521,0.0174,3.4231,7.4718,3.3362,4.5873,8.6881,4.4309,0.528,0.1564,0.3301,0.0348,0.0869,0.5039,0.3475,0.2433,0.1216,172.7,70.0,30.0,0.1131,0.0,4.2965,8.8191,3.3166,4.8995,9.6859,4.5226,0.5058,0.1131,0.1508,0.2261,0.0377,0.2261,0.2638,0.603,0.603,0.0,1.0,0.0
185.4,78.0,29.0,0.0636,0.0318,2.0042,5.4401,2.2587,3.4358,7.508,2.6405,0.4576,0.0954,0.1273,0.0,0.0318,0.1273,0.2545,0.1273,0.2227,185.4,76.0,28.0,0.0182,0.0365,2.6063,5.1215,2.6245,6.2697,9.1859,4.9939,0.6825,0.0547,0.1276,0.1276,0.0,0.3827,0.3463,0.4739,0.3645,1.0,0.0,0.0
185.4,76.0,28.0,0.0182,0.0365,2.6063,5.1215,2.6245,6.2697,9.1859,4.9939,0.6825,0.0547,0.1276,0.1276,0.0,0.3827,0.3463,0.4739,0.3645,185.4,78.0,29.0,0.0636,0.0318,2.0042,5.4401,2.2587,3.4358,7.508,2.6405,0.4576,0.0954,0.1273,0.0,0.0318,0.1273,0.2545,0.1273,0.2227,0.0,1.0,0.0
188.0,75.0,32.0,0.0481,0.0962,2.6442,4.7115,1.3942,8.3173,11.2981,3.9904,0.7362,0.2885,0.6731,0.1442,0.0481,0.4808,0.4808,1.25,0.4327,182.9,74.0,35.0,0.0,0.0,1.8982,4.0853,1.5475,3.2393,5.5296,6.0041,0.5858,0.1238,0.1651,0.1857,0.1032,0.1857,0.1651,0.6809,0.619,0.0,1.0,0.0
182.9,74.0,35.0,0.0,0.0,1.8982,4.0853,1.5475,3.2393,5.5296,6.0041,0.5858,0.1238,0.1651,0.1857,0.1032,0.1857,0.1651,0.6809,0.619,188.0,75.0,32.0,0.0481,0.0962,2.6442,4.7115,1.3942,8.3173,11.2981,3.9904,0.7362,0.2885,0.6731,0.1442,0.0481,0.4808,0.4808,1.25,0.4327,1.0,0.0,0.0
180.3,73.0,30.0,0.0,0.0,2.4833,5.0667,2.05,5.7167,8.5167,4.1167,0.6712,0.1333,0.2833,0.0833,0.05,0.2167,0.2333,0.7667,0.2,177.8,74.0,24.0,0.0457,0.0,3.3816,7.4029,1.2795,6.032,10.3732,2.3305,0.5815,0.1371,0.5484,0.1828,0.2742,0.7312,0.1828,0.5484,0.2285,0.0,1.0,0.0
177.8,74.0,24.0,0.0457,0.0,3.3816,7.4029,1.2795,6.032,10.3732,2.3305,0.5815,0.1371,0.5484,0.1828,0.2742,0.7312,0.1828,0.5484,0.2285,180.3,73.0,30.0,0.0,0.0,2.4833,5.0667,2.05,5.7167,8.5167,4.1167,0.6712,0.1333,0.2833,0.0833,0.05,0.2167,0.2333,0.7667,0.2,1.0,0.0,0.0
188.0,78.0,31.0,0.0,0.0,3.0527,7.9424,2.2963,5.43,10.7789,3.0527,0.5038,0.2972,0.4322,0.0,0.054,0.2972,0.5403,0.6484,0.054,185.4,74.0,37.0,0.0293,0.0587,2.0528,4.3109,1.8182,2.7273,4.9853,3.6657,0.5471,0.088,0.176,0.0587,0.0293,0.2933,0.6158,0.088,0.2639,1.0,0.0,0.0
185.4,74.0,37.0,0.0293,0.0587,2.0528,4.3109,1.8182,2.7273,4.9853,3.6657,0.5471,0.088,0.176,0.0587,0.0293,0.2933,0.6158,0.088,0.2639,188.0,78.0,31.0,0.0,0.0,3.0527,7.9424,2.2963,5.43,10.7789,3.0527,0.5038,0.2972,0.4322,0.0,0.054,0.2972,0.5403,0.6484,0.054,0.0,1.0,0.0
167.6,67.0,36.0,0.014,0.0,2.7292,7.2638,2.7852,3.1491,7.7257,3.0371,0.4076,0.056,0.3219,0.07,0.014,0.3359,0.2239,0.5178,0.014,177.8,73.0,27.0,0.0,0.0241,4.1446,7.1084,1.8313,5.2048,8.2651,3.2771,0.6297,0.0241,0.0241,0.241,0.1928,0.2651,0.1446,0.2651,0.4337,1.0,0.0,0.0
177.8,73.0,27.0,0.0,0.0241,4.1446,7.1084,1.8313,5.2048,8.2651,3.2771,0.6297,0.0241,0.0241,0.241,0.1928,0.2651,0.1446,0.2651,0.4337,167.6,67.0,36.0,0.014,0.0,2.7292,7.2638,2.7852,3.1491,7.7257,3.0371,0.4076,0.056,0.3219,0.07,0.014,0.3359,0.2239,0.5178,0.014,0.0,1.0,0.0
177.8,74.0,31.0,0.0,0.026,2.9922,5.6722,2.706,6.0364,9.4709,4.9176,0.6374,0.052,0.3382,0.2082,0.052,0.9107,0.6505,0.5204,0.9887,188.0,78.0,32.0,0.0,0.0,2.3742,5.3181,2.4881,3.8557,7.0655,5.3561,0.5457,0.2279,0.3039,0.038,0.114,0.4748,0.2469,0.4179,0.4938,1.0,0.0,0.0
188.0,78.0,32.0,0.0,0.0,2.3742,5.3181,2.4881,3.8557,7.0655,5.3561,0.5457,0.2279,0.3039,0.038,0.114,0.4748,0.2469,0.4179,0.4938,177.8,74.0,31.0,0.0,0.026,2.9922,5.6722,2.706,6.0364,9.4709,4.9176,0.6374,0.052,0.3382,0.2082,0.052,0.9107,0.6505,0.5204,0.9887,0.0,1.0,0.0
167.6,68.0,33.0,0.0106,0.0426,3.312,9.2439,2.3429,3.8978,9.8616,2.9073,0.3952,0.0745,0.4686,0.0532,0.0213,0.213,0.2769,0.2449,0.1171,175.3,70.0,36.0,0.0153,0.0,1.9281,6.8248,3.137,2.8003,7.7276,6.7177,0.3624,0.0612,0.0918,0.1224,0.0153,0.2907,0.4438,0.1071,0.658,1.0,0.0,0.0
175.3,70.0,36.0,0.0153,0.0,1.9281,6.8248,3.137,2.8003,7.7276,6.7177,0.3624,0.0612,0.0918,0.1224,0.0153,0.2907,0.4438,0.1071,0.658,167.6,68.0,33.0,0.0106,0.0426,3.312,9.2439,2.3429,3.8978,9.8616,2.9073,0.3952,0.0745,0.4686,0.0532,0.0213,0.213,0.2769,0.2449,0.1171,0.0,1.0,0.0
185.4,73.0,32.0,0.0685,0.0,5.5511,10.3484,3.084,6.5106,11.4106,3.4266,0.5706,0.1028,0.1713,0.0343,0.0685,0.2056,0.1371,0.8909,0.0343,172.7,71.0,31.0,0.029,0.0,1.7101,6.058,1.3623,2.9855,7.4203,2.8696,0.4023,0.058,0.2609,0.2319,0.2319,0.2899,0.3188,0.1449,0.1449,1.0,0.0,0.0
172.7,71.0,31.0,0.029,0.0,1.7101,6.058,1.3623,2.9855,7.4203,2.8696,0.4023,0.058,0.2609,0.2319,0.2319,0.2899,0.3188,0.1449,0.1449,185.4,73.0,32.0,0.0685,0.0,5.5511,10.3484,3.084,6.5106,11.4106,3.4266,0.5706,0.1028,0.1713,0.0343,0.0685,0.2056,0.1371,0.8909,0.0343,0.0,1.0,0.0
180.3,75.0,29.0,0.0762,0.0,3.6404,10.2732,3.2402,3.6976,10.3304,4.46,0.3579,0.0762,0.0953,0.0572,0.0,0.2287,0.0953,0.0,0.0762,177.8,70.0,33.0,0.0,0.0667,2.8254,7.2747,2.3804,5.0056,9.8331,4.6496,0.509,0.1557,0.356,0.1112,0.2002,0.2225,0.3115,0.267,0.2002,1.0,0.0,0.0
177.8,70.0,33.0,0.0,0.0667,2.8254,7.2747,2.3804,5.0056,9.8331,4.6496,0.509,0.1557,0.356,0.1112,0.2002,0.2225,0.3115,0.267,0.2002,180.3,75.0,29.0,0.0762,0.0,3.6404,10.2732,3.2402,3.6976,10.3304,4.46,0.3579,0.0762,0.0953,0.0572,0.0,0.2287,0.0953,0.0,0.0762,0.0,1.0,0.0
177.8,71.0,31.0,0.0469,0.0,2.5303,7.4502,2.2023,4.2405,9.4885,3.8891,0.4469,0.2343,0.3749,0.0234,0.0469,0.2577,0.2577,0.6091,0.2343,182.9,72.0,31.0,0.0,0.0,3.1846,9.808,3.8961,6.6403,13.7719,5.5731,0.4822,0.1525,0.5421,0.1694,0.0339,0.6268,0.5759,0.4404,0.3896,1.0,0.0,0.0
182.9,72.0,31.0,0.0,0.0,3.1846,9.808,3.8961,6.6403,13.7719,5.5731,0.4822,0.1525,0.5421,0.1694,0.0339,0.6268,0.5759,0.4404,0.3896,177.8,71.0,31.0,0.0469,0.0,2.5303,7.4502,2.2023,4.2405,9.4885,3.8891,0.4469,0.2343,0.3749,0.0234,0.0469,0.2577,0.2577,0.6091,0.2343,0.0,1.0,0.0
167.6,68.0,36.0,0.0627,0.0627,3.9812,12.0063,5.5172,4.8903,13.0721,5.8934,0.3741,0.1254,0.1881,0.0313,0.0313,0.0313,0.1254,0.815,0.2194,165.1,64.0,31.0,0.0,0.0167,4.1667,10.25,4.4167,6.5167,12.8167,5.2667,0.5085,0.1167,0.4833,0.05,0.0,0.8833,0.95,0.3167,0.0333,0.0,1.0,0.0
165.1,64.0,31.0,0.0,0.0167,4.1667,10.25,4.4167,6.5167,12.8167,5.2667,0.5085,0.1167,0.4833,0.05,0.0,0.8833,0.95,0.3167,0.0333,167.6,68.0,36.0,0.0627,0.0627,3.9812,12.0063,5.5172,4.8903,13.0721,5.8934,0.3741,0.1254,0.1881,0.0313,0.0313,0.0313,0.1254,0.815,0.2194,1.0,0.0,0.0
180.3,74.0,33.0,0.0405,0.0,4.6809,10.0101,4.1945,5.5724,10.9828,4.924,0.5074,0.0203,0.0203,0.1621,0.0,0.304,0.4053,0.3445,0.2432,182.9,75.0,34.0,0.0265,0.0,2.1741,4.1361,2.0946,4.5338,6.6549,3.4202,0.6813,0.1326,0.1856,0.3447,0.1326,0.4242,0.5038,0.1856,0.4772,1.0,0.0,0.0
182.9,75.0,34.0,0.0265,0.0,2.1741,4.1361,2.0946,4.5338,6.6549,3.4202,0.6813,0.1326,0.1856,0.3447,0.1326,0.4242,0.5038,0.1856,0.4772,180.3,74.0,33.0,0.0405,0.0,4.6809,10.0101,4.1945,5.5724,10.9828,4.924,0.5074,0.0203,0.0203,0.1621,0.0,0.304,0.4053,0.3445,0.2432,0.0,1.0,0.0
188.0,78.0,31.0,0.0531,0.0,2.2586,5.4207,1.0097,5.4739,9.0345,1.9929,0.6059,0.1594,0.372,0.0,0.0531,0.186,0.1329,0.7972,0.3454,188.0,75.0,39.0,0.0207,0.0,2.342,7.0052,2.3005,3.6684,8.601,3.9793,0.4265,0.0207,0.0207,0.2487,0.0207,0.3938,0.456,0.8497,0.7668,1.0,0.0,0.0
188.0,75.0,39.0,0.0207,0.0,2.342,7.0052,2.3005,3.6684,8.601,3.9793,0.4265,0.0207,0.0207,0.2487,0.0207,0.3938,0.456,0.8497,0.7668,188.0,78.0,31.0,0.0531,0.0,2.2586,5.4207,1.0097,5.4739,9.0345,1.9929,0.6059,0.1594,0.372,0.0,0.0531,0.186,0.1329,0.7972,0.3454,0.0,1.0,0.0
170.2,70.0,33.0,0.0,0.0,1.4233,5.5374,1.023,4.4033,9.0289,2.0237,0.4877,0.2669,0.556,0.0222,0.0667,0.2224,0.1112,0.5115,0.089,167.6,66.0,28.0,0.0505,0.0758,5.1053,10.0842,3.3867,8.6436,14.1281,4.524,0.6118,0.2527,0.5307,0.0505,0.1264,1.2131,1.2131,2.2241,0.4802,0.0,1.0,0.0
167.6,66.0,28.0,0.0505,0.0758,5.1053,10.0842,3.3867,8.6436,14.1281,4.524,0.6118,0.2527,0.5307,0.0505,0.1264,1.2131,1.2131,2.2241,0.4802,170.2,70.0,33.0,0.0,0.0,1.4233,5.5374,1.023,4.4033,9.0289,2.0237,0.4877,0.2669,0.556,0.0222,0.0667,0.2224,0.1112,0.5115,0.089,1.0,0.0,0.0
172.7,72.0,30.0,0.0189,0.0,3.0973,8.7063,3.2295,3.9471,9.8017,4.0982,0.4027,0.0755,0.1889,0.0189,0.0,0.4155,0.1133,0.1889,0.0755,180.3,74.0,30.0,0.0,0.0364,3.2919,6.5111,2.3825,5.2561,8.6935,4.3104,0.6046,0.1455,0.2001,0.1091,0.0364,0.6366,0.3456,0.6547,0.3274,0.0,1.0,0.0
180.3,74.0,30.0,0.0,0.0364,3.2919,6.5111,2.3825,5.2561,8.6935,4.3104,0.6046,0.1455,0.2001,0.1091,0.0364,0.6366,0.3456,0.6547,0.3274,172.7,72.0,30.0,0.0189,0.0,3.0973,8.7063,3.2295,3.9471,9.8017,4.0982,0.4027,0.0755,0.1889,0.0189,0.0,0.4155,0.1133,0.1889,0.0755,1.0,0.0,0.0
188.0,74.0,32.0,0.026,0.026,2.0815,6.0885,1.7953,3.4605,7.7537,2.4718,0.4463,0.2082,0.7025,0.052,0.0,0.4423,0.1301,0.4163,0.2862,190.5,80.0,32.0,0.0,0.0,3.19,6.0985,2.5332,4.0344,6.9429,3.4246,0.5811,0.1407,0.3284,0.0,0.0938,0.1876,0.6568,0.3284,0.0,1.0,0.0,0.0
190.5,80.0,32.0,0.0,0.0,3.19,6.0985,2.5332,4.0344,6.9429,3.4246,0.5811,0.1407,0.3284,0.0,0.0938,0.1876,0.6568,0.3284,0.0,188.0,74.0,32.0,0.026,0.026,2.0815,6.0885,1.7953,3.4605,7.7537,2.4718,0.4463,0.2082,0.7025,0.052,0.0,0.4423,0.1301,0.4163,0.2862,0.0,1.0,0.0
175.3,70.0,36.0,0.0541,0.0135,2.2869,7.8078,3.2476,3.3153,8.8769,3.6671,0.3735,0.1083,0.3518,0.0406,0.0135,0.2977,0.1624,0.2842,0.0947,172.7,69.0,30.0,0.0,0.0386,3.8405,11.8495,3.0106,4.3422,12.4091,3.1071,0.3499,0.0772,0.2509,0.0772,0.0,0.2509,0.2509,0.0772,0.0579,0.0,1.0,0.0
172.7,69.0,30.0,0.0,0.0386,3.8405,11.8495,3.0106,4.3422,12.4091,3.1071,0.3499,0.0772,0.2509,0.0772,0.0,0.2509,0.2509,0.0772,0.0579,175.3,70.0,36.0,0.0541,0.0135,2.2869,7.8078,3.2476,3.3153,8.8769,3.6671,0.3735,0.1083,0.3518,0.0406,0.0135,0.2977,0.1624,0.2842,0.0947,1.0,0.0,0.0
182.9,74.0,34.0,0.0,0.0,2.4567,4.4787,2.0787,5.4803,7.8614,3.7795,0.6971,0.2646,0.4913,0.0567,0.0756,0.7559,0.6803,0.4157,0.378,185.4,74.0,27.0,0.0203,0.0203,1.8649,5.2095,2.1892,3.3851,6.8311,4.8649,0.4955,0.1216,0.3243,0.0608,0.0,0.3446,0.8919,0.3446,0.4054,1.0,0.0,0.0
185.4,74.0,27.0,0.0203,0.0203,1.8649,5.2095,2.1892,3.3851,6.8311,4.8649,0.4955,0.1216,0.3243,0.0608,0.0,0.3446,0.8919,0.3446,0.4054,182.9,74.0,34.0,0.0,0.0,2.4567,4.4787,2.0787,5.4803,7.8614,3.7795,0.6971,0.2646,0.4913,0.0567,0.0756,0.7559,0.6803,0.4157,0.378,0.0,1.0,0.0
170.2,70.0,30.0,0.0,0.0302,2.8399,7.6435,3.1118,7.7039,13.2326,4.864,0.5822,0.2115,0.4834,0.1208,0.0604,0.3021,0.3323,0.3625,0.1208,172.7,71.0,29.0,0.0709,0.0,4.5644,9.389,3.5711,6.5037,11.5175,4.2806,0.5647,0.0236,0.0709,0.1182,0.0,1.3953,0.8987,0.5439,0.1419,1.0,0.0,0.0
172.7,71.0,29.0,0.0709,0.0,4.5644,9.389,3.5711,6.5037,11.5175,4.2806,0.5647,0.0236,0.0709,0.1182,0.0,1.3953,0.8987,0.5439,0.1419,170.2,70.0,30.0,0.0,0.0302,2.8399,7.6435,3.1118,7.7039,13.2326,4.864,0.5822,0.2115,0.4834,0.1208,0.0604,0.3021,0.3323,0.3625,0.1208,0.0,1.0,0.0
