,Height1,Reach1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss
68,185.4,75.0,34.0,0.0393,0.0786,3.437,8.2881,4.5957,4.4583,9.3879,5.4795,0.4749,0.0589,0.2553,0.0,0.0,0.6481,0.3535,0.3928,0.0786,182.9,74.0,30.0,0.0,0.0188,3.227,7.167,3.546,4.6717,8.8743,6.4916,0.5264,0.075,0.1876,0.1876,0.0188,0.6754,0.8443,0.5629,0.5066,1.0,0.0
69,182.9,74.0,30.0,0.0,0.0188,3.227,7.167,3.546,4.6717,8.8743,6.4916,0.5264,0.075,0.1876,0.1876,0.0188,0.6754,0.8443,0.5629,0.5066,185.4,75.0,34.0,0.0393,0.0786,3.437,8.2881,4.5957,4.4583,9.3879,5.4795,0.4749,0.0589,0.2553,0.0,0.0,0.6481,0.3535,0.3928,0.0786,0.0,1.0
70,165.1,67.0,38.0,0.0153,0.0,3.7835,10.5387,4.1052,5.1621,12.1471,5.1468,0.425,0.0766,0.1685,0.046,0.0153,0.3983,0.1838,0.1991,0.1838,167.6,65.0,35.0,0.0,0.0,7.3197,14.841,4.5438,10.3438,18.3303,6.4513,0.5643,0.1241,0.2326,0.0775,0.031,0.977,0.7599,0.2636,0.0775,1.0,0.0
71,167.6,65.0,35.0,0.0,0.0,7.3197,14.841,4.5438,10.3438,18.3303,6.4513,0.5643,0.1241,0.2326,0.0775,0.031,0.977,0.7599,0.2636,0.0775,165.1,67.0,38.0,0.0153,0.0,3.7835,10.5387,4.1052,5.1621,12.1471,5.1468,0.425,0.0766,0.1685,0.046,0.0153,0.3983,0.1838,0.1991,0.1838,0.0,1.0
72,170.2,66.0,29.0,0.0,0.0298,5.1352,10.449,3.617,6.1027,11.61,4.8673,0.5256,0.0149,0.1042,0.0447,0.0149,0.8187,0.5954,0.0298,0.2084,167.6,68.0,36.0,0.0,0.0,3.76,8.08,4.0267,7.7067,12.9733,6.3067,0.594,0.08,0.1867,0.08,0.0267,0.5333,0.3467,0.2667,0.24,1.0,0.0
73,167.6,68.0,36.0,0.0,0.0,3.76,8.08,4.0267,7.7067,12.9733,6.3067,0.594,0.08,0.1867,0.08,0.0267,0.5333,0.3467,0.2667,0.24,170.2,66.0,29.0,0.0,0.0298,5.1352,10.449,3.617,6.1027,11.61,4.8673,0.5256,0.0149,0.1042,0.0447,0.0149,0.8187,0.5954,0.0298,0.2084,0.0,1.0
74,188.0,78.0,33.0,0.0504,0.0168,3.0739,6.6013,3.5274,3.5274,7.0549,4.4177,0.5,0.0,0.0,0.0672,0.0,0.3863,0.2016,0.2352,0.3863,190.5,77.0,30.0,0.0153,0.0,5.2699,10.8605,4.8574,6.11,11.777,5.331,0.5188,0.0153,0.0305,0.0611,0.0,1.4969,0.6721,0.2749,0.7637,1.0,0.0
75,190.5,77.0,30.0,0.0153,0.0,5.2699,10.8605,4.8574,6.11,11.777,5.331,0.5188,0.0153,0.0305,0.0611,0.0,1.4969,0.6721,0.2749,0.7637,188.0,78.0,33.0,0.0504,0.0168,3.0739,6.6013,3.5274,3.5274,7.0549,4.4177,0.5,0.0,0.0,0.0672,0.0,0.3863,0.2016,0.2352,0.3863,0.0,1.0
76,195.6,77.0,38.0,0.0991,0.033,2.8398,7.727,5.2504,2.9059,7.7931,6.3401,0.3729,0.033,0.1321,0.033,0.0,0.2312,0.1651,0.8255,1.9813,190.5,78.0,35.0,0.0,0.018,3.9279,8.0901,3.5676,7.3333,12.7928,4.5766,0.5732,0.1261,0.3964,0.0,0.0,0.2523,0.5766,0.8468,0.036,0.0,1.0
77,190.5,78.0,35.0,0.0,0.018,3.9279,8.0901,3.5676,7.3333,12.7928,4.5766,0.5732,0.1261,0.3964,0.0,0.0,0.2523,0.5766,0.8468,0.036,195.6,77.0,38.0,0.0991,0.033,2.8398,7.727,5.2504,2.9059,7.7931,6.3401,0.3729,0.033,0.1321,0.033,0.0,0.2312,0.1651,0.8255,1.9813,1.0,0.0
78,170.2,68.0,26.0,0.0148,0.0,2.6177,7.3355,3.4755,5.7382,10.9588,5.3685,0.5236,0.1775,0.5324,0.0296,0.0739,0.3106,0.7986,0.3697,0.2958,167.6,67.0,27.0,0.0179,0.0,3.0348,9.2472,4.4451,6.2124,12.7462,7.4264,0.4874,0.0179,0.0714,0.1071,0.0357,0.2499,0.4106,0.2678,1.0176,1.0,0.0
79,167.6,67.0,27.0,0.0179,0.0,3.0348,9.2472,4.4451,6.2124,12.7462,7.4264,0.4874,0.0179,0.0714,0.1071,0.0357,0.2499,0.4106,0.2678,1.0176,170.2,68.0,26.0,0.0148,0.0,2.6177,7.3355,3.4755,5.7382,10.9588,5.3685,0.5236,0.1775,0.5324,0.0296,0.0739,0.3106,0.7986,0.3697,0.2958,0.0,1.0
80,188.0,75.0,30.0,0.0181,0.0,4.5402,8.2484,2.6952,4.5402,8.2484,2.7133,0.5504,0.0,0.0,0.0,0.0,0.0,0.1628,0.1809,0.0,177.8,73.0,38.0,0.0171,0.0343,2.1435,4.6299,2.7779,3.4638,6.0875,3.6868,0.569,0.1372,0.3601,0.0,0.0171,0.3087,0.5144,0.5487,0.12,0.0,1.0
81,177.8,73.0,38.0,0.0171,0.0343,2.1435,4.6299,2.7779,3.4638,6.0875,3.6868,0.569,0.1372,0.3601,0.0,0.0171,0.3087,0.5144,0.5487,0.12,188.0,75.0,30.0,0.0181,0.0,4.5402,8.2484,2.6952,4.5402,8.2484,2.7133,0.5504,0.0,0.0,0.0,0.0,0.0,0.1628,0.1809,0.0,1.0,0.0
82,175.3,70.0,42.0,0.0305,0.0152,2.5736,6.5025,2.8629,2.802,6.7462,3.4416,0.4153,0.0457,0.1066,0.0457,0.0457,0.2284,0.2132,0.1523,0.1066,180.3,70.0,37.0,0.0385,0.0,2.8462,6.1154,2.2885,2.8846,6.1538,2.7308,0.4688,0.0577,0.1923,0.0577,0.0,0.25,0.1731,0.1154,0.1923,0.0,1.0
83,180.3,70.0,37.0,0.0385,0.0,2.8462,6.1154,2.2885,2.8846,6.1538,2.7308,0.4688,0.0577,0.1923,0.0577,0.0,0.25,0.1731,0.1154,0.1923,175.3,70.0,42.0,0.0305,0.0152,2.5736,6.5025,2.8629,2.802,6.7462,3.4416,0.4153,0.0457,0.1066,0.0457,0.0457,0.2284,0.2132,0.1523,0.1066,1.0,0.0
84,172.7,71.0,34.0,0.0534,0.0,5.1973,13.1712,3.8624,5.6778,13.6873,5.0193,0.4148,0.0712,0.1424,0.1958,0.0178,0.3382,0.2136,0.4984,0.356,172.7,65.0,30.0,0.0774,0.0967,2.766,7.6209,3.7718,2.8627,7.7369,4.1393,0.37,0.0193,0.1161,0.0,0.0,0.0967,0.3095,0.0387,0.5029,1.0,0.0
85,172.7,65.0,30.0,0.0774,0.0967,2.766,7.6209,3.7718,2.8627,7.7369,4.1393,0.37,0.0193,0.1161,0.0,0.0,0.0967,0.3095,0.0387,0.5029,172.7,71.0,34.0,0.0534,0.0,5.1973,13.1712,3.8624,5.6778,13.6873,5.0193,0.4148,0.0712,0.1424,0.1958,0.0178,0.3382,0.2136,0.4984,0.356,0.0,1.0
86,165.1,63.0,32.0,0.0,0.0,6.4267,15.4,3.6667,8.2133,17.4933,4.5733,0.4695,0.08,0.1067,0.04,0.0,0.44,0.2933,0.24,0.0933,154.9,63.0,33.0,0.0,0.0,2.0523,4.0778,3.0584,5.2314,7.5252,5.8753,0.6952,0.1878,0.5634,0.161,0.0134,0.3488,0.228,0.5902,1.395,0.0,1.0
87,154.9,63.0,33.0,0.0,0.0,2.0523,4.0778,3.0584,5.2314,7.5252,5.8753,0.6952,0.1878,0.5634,0.161,0.0134,0.3488,0.228,0.5902,1.395,165.1,63.0,32.0,0.0,0.0,6.4267,15.4,3.6667,8.2133,17.4933,4.5733,0.4695,0.08,0.1067,0.04,0.0,0.44,0.2933,0.24,0.0933,1.0,0.0
88,185.4,77.0,33.0,0.0,0.0347,5.1245,13.4453,4.916,7.3306,15.9815,6.132,0.4587,0.1216,0.4517,0.0174,0.0521,0.5038,0.2779,0.0695,0.4517,188.0,74.0,23.0,0.101,0.0,3.2642,6.461,4.24,3.5334,6.7639,5.2832,0.5224,0.3029,0.7403,0.1683,0.0337,0.9759,0.7067,0.5048,1.2451,1.0,0.0
89,188.0,74.0,23.0,0.101,0.0,3.2642,6.461,4.24,3.5334,6.7639,5.2832,0.5224,0.3029,0.7403,0.1683,0.0337,0.9759,0.7067,0.5048,1.2451,185.4,77.0,33.0,0.0,0.0347,5.1245,13.4453,4.916,7.3306,15.9815,6.132,0.4587,0.1216,0.4517,0.0174,0.0521,0.5038,0.2779,0.0695,0.4517,0.0,1.0
90,180.3,75.0,36.0,0.0267,0.0267,4.92,13.9867,5.0267,6.6133,15.8667,6.0133,0.4168,0.0267,0.4133,0.08,0.0,0.1867,0.2267,0.36,0.2133,180.3,71.0,38.0,0.0,0.0,3.359,8.2266,3.2384,5.1492,10.5196,3.5199,0.4895,0.2011,0.6034,0.0201,0.1408,0.1609,0.2011,1.0862,0.4626,1.0,0.0
91,180.3,71.0,38.0,0.0,0.0,3.359,8.2266,3.2384,5.1492,10.5196,3.5199,0.4895,0.2011,0.6034,0.0201,0.1408,0.1609,0.2011,1.0862,0.4626,180.3,75.0,36.0,0.0267,0.0267,4.92,13.9867,5.0267,6.6133,15.8667,6.0133,0.4168,0.0267,0.4133,0.08,0.0,0.1867,0.2267,0.36,0.2133,0.0,1.0
92,180.3,76.0,37.0,0.0,0.0138,5.8748,11.4882,4.8429,6.0261,11.6395,5.7372,0.5177,0.0,0.0,0.0963,0.0275,0.0963,0.0275,0.2752,0.6742,177.8,72.0,32.0,0.0535,0.0,4.2838,7.577,2.9987,4.8728,8.3534,4.0964,0.5833,0.2677,0.7229,0.0,0.1071,0.4819,0.589,0.4819,0.1071,0.0,1.0
93,177.8,72.0,32.0,0.0535,0.0,4.2838,7.577,2.9987,4.8728,8.3534,4.0964,0.5833,0.2677,0.7229,0.0,0.1071,0.4819,0.589,0.4819,0.1071,180.3,76.0,37.0,0.0,0.0138,5.8748,11.4882,4.8429,6.0261,11.6395,5.7372,0.5177,0.0,0.0,0.0963,0.0275,0.0963,0.0275,0.2752,0.6742,1.0,0.0
94,175.3,68.0,32.0,0.0,0.0164,4.117,10.2843,3.4609,7.0858,13.3844,4.7567,0.5294,0.0492,0.082,0.1148,0.0656,0.2296,0.2296,0.7709,0.3773,162.6,68.0,34.0,0.0141,0.0,4.9718,10.2119,4.8446,5.7203,11.0311,5.9605,0.5186,0.1554,0.2401,0.0141,0.0141,0.0989,0.339,0.113,0.1271,1.0,0.0
95,162.6,68.0,34.0,0.0141,0.0,4.9718,10.2119,4.8446,5.7203,11.0311,5.9605,0.5186,0.1554,0.2401,0.0141,0.0141,0.0989,0.339,0.113,0.1271,175.3,68.0,32.0,0.0,0.0164,4.117,10.2843,3.4609,7.0858,13.3844,4.7567,0.5294,0.0492,0.082,0.1148,0.0656,0.2296,0.2296,0.7709,0.3773,0.0,1.0
96,180.3,75.0,30.0,0.0175,0.0699,8.262,15.4236,6.7074,9.8515,17.1354,7.0393,0.5749,0.0,0.0,0.0699,0.0175,0.5415,0.2271,0.8908,0.4891,180.3,75.0,35.0,0.0669,0.0167,5.1992,9.8635,4.1293,5.6506,10.3817,5.567,0.5443,0.0167,0.0669,0.0669,0.0167,0.3176,0.2842,0.4012,0.2006,0.0,1.0
97,180.3,75.0,35.0,0.0669,0.0167,5.1992,9.8635,4.1293,5.6506,10.3817,5.567,0.5443,0.0167,0.0669,0.0669,0.0167,0.3176,0.2842,0.4012,0.2006,180.3,75.0,30.0,0.0175,0.0699,8.262,15.4236,6.7074,9.8515,17.1354,7.0393,0.5749,0.0,0.0,0.0699,0.0175,0.5415,0.2271,0.8908,0.4891,1.0,0.0
98,167.6,69.0,32.0,0.0,0.0,5.9467,12.3733,4.28,7.0533,13.56,6.7333,0.5202,0.0933,0.2267,0.2,0.0133,0.52,0.3067,0.28,0.0667,172.7,67.0,36.0,0.0,0.0,3.4492,6.4714,2.628,5.6009,9.1815,7.0134,0.61,0.0493,0.0821,0.1478,0.0493,0.7884,0.3449,0.6077,0.9855,1.0,0.0
99,172.7,67.0,36.0,0.0,0.0,3.4492,6.4714,2.628,5.6009,9.1815,7.0134,0.61,0.0493,0.0821,0.1478,0.0493,0.7884,0.3449,0.6077,0.9855,167.6,69.0,32.0,0.0,0.0,5.9467,12.3733,4.28,7.0533,13.56,6.7333,0.5202,0.0933,0.2267,0.2,0.0133,0.52,0.3067,0.28,0.0667,0.0,1.0
100,167.6,65.0,34.0,0.0303,0.0,4.7496,9.4234,3.1715,6.1457,11.0015,5.8574,0.5586,0.0152,0.0759,0.1366,0.0152,1.4871,0.6525,0.6829,1.1836,160.0,62.0,35.0,0.0,0.0,3.8947,8.8211,4.8842,5.1579,10.1368,5.9684,0.5088,0.0421,0.3684,0.0526,0.0211,0.8737,1.2737,0.3895,0.0632,1.0,0.0
101,160.0,62.0,35.0,0.0,0.0,3.8947,8.8211,4.8842,5.1579,10.1368,5.9684,0.5088,0.0421,0.3684,0.0526,0.0211,0.8737,1.2737,0.3895,0.0632,167.6,65.0,34.0,0.0303,0.0,4.7496,9.4234,3.1715,6.1457,11.0015,5.8574,0.5586,0.0152,0.0759,0.1366,0.0152,1.4871,0.6525,0.6829,1.1836,0.0,1.0
102,185.4,73.0,38.0,0.0,0.0445,5.7821,13.699,8.3617,5.7821,13.699,9.1623,0.4221,0.0667,0.3113,0.0,0.0,0.3113,0.556,0.0222,0.4448,180.3,72.0,30.0,0.0204,0.0204,6.406,14.5461,5.4879,7.5689,15.9538,6.6712,0.4744,0.0816,0.1836,0.102,0.0204,0.6936,0.3264,0.612,0.102,0.0,1.0
103,180.3,72.0,30.0,0.0204,0.0204,6.406,14.5461,5.4879,7.5689,15.9538,6.6712,0.4744,0.0816,0.1836,0.102,0.0204,0.6936,0.3264,0.612,0.102,185.4,73.0,38.0,0.0,0.0445,5.7821,13.699,8.3617,5.7821,13.699,9.1623,0.4221,0.0667,0.3113,0.0,0.0,0.3113,0.556,0.0222,0.4448,1.0,0.0
104,190.5,80.0,34.0,0.0,0.0228,3.242,7.2831,2.0776,5.0799,9.2352,3.1621,0.5501,0.1027,0.2854,0.0799,0.0114,0.6164,0.1712,0.3539,0.2397,180.3,75.0,30.0,0.09,0.018,4.88,9.994,5.1861,5.6002,10.7323,6.0324,0.5218,0.036,0.072,0.0,0.0,0.5222,0.3241,0.7563,0.072,1.0,0.0
105,180.3,75.0,30.0,0.09,0.018,4.88,9.994,5.1861,5.6002,10.7323,6.0324,0.5218,0.036,0.072,0.0,0.0,0.5222,0.3241,0.7563,0.072,190.5,80.0,34.0,0.0,0.0228,3.242,7.2831,2.0776,5.0799,9.2352,3.1621,0.5501,0.1027,0.2854,0.0799,0.0114,0.6164,0.1712,0.3539,0.2397,0.0,1.0
106,200.7,80.0,35.0,0.0565,0.0848,3.9001,8.7047,4.635,4.6915,9.5243,6.0763,0.4926,0.0,0.0,0.113,0.0283,0.2261,0.1978,0.0848,1.6675,185.4,75.0,36.0,0.0559,0.0,2.9888,5.5587,1.0894,5.6145,8.6313,2.1788,0.6505,0.0838,0.1397,0.1397,0.0,0.2514,0.1117,0.9497,0.3073,0.0,1.0
107,185.4,75.0,36.0,0.0559,0.0,2.9888,5.5587,1.0894,5.6145,8.6313,2.1788,0.6505,0.0838,0.1397,0.1397,0.0,0.2514,0.1117,0.9497,0.3073,200.7,80.0,35.0,0.0565,0.0848,3.9001,8.7047,4.635,4.6915,9.5243,6.0763,0.4926,0.0,0.0,0.113,0.0283,0.2261,0.1978,0.0848,1.6675,1.0,0.0
108,175.3,74.0,36.0,0.0,0.0,5.589,15.2365,3.405,6.5864,16.3887,3.7317,0.4019,0.086,0.2408,0.1376,0.0516,0.3611,0.2236,0.6879,0.172,170.2,71.0,34.0,0.0296,0.0296,3.7555,7.5111,1.7151,5.5594,9.6106,2.691,0.5785,0.5323,0.8576,0.0,0.0887,0.2957,0.2661,2.5136,0.0591,0.0,1.0
109,170.2,71.0,34.0,0.0296,0.0296,3.7555,7.5111,1.7151,5.5594,9.6106,2.691,0.5785,0.5323,0.8576,0.0,0.0887,0.2957,0.2661,2.5136,0.0591,175.3,74.0,36.0,0.0,0.0,5.589,15.2365,3.405,6.5864,16.3887,3.7317,0.4019,0.086,0.2408,0.1376,0.0516,0.3611,0.2236,0.6879,0.172,1.0,0.0
110,182.9,74.0,32.0,0.047,0.0,3.6179,8.5983,2.4745,3.8998,8.9585,2.6155,0.4353,0.0313,0.0783,0.0783,0.0,0.0313,0.1096,0.5638,0.1253,172.7,70.0,37.0,0.0356,0.0178,6.736,13.864,5.6311,7.0567,14.2026,6.7538,0.4969,0.0178,0.0535,0.0356,0.0,0.7841,0.4811,0.2138,0.1426,1.0,0.0
111,172.7,70.0,37.0,0.0356,0.0178,6.736,13.864,5.6311,7.0567,14.2026,6.7538,0.4969,0.0178,0.0535,0.0356,0.0,0.7841,0.4811,0.2138,0.1426,182.9,74.0,32.0,0.047,0.0,3.6179,8.5983,2.4745,3.8998,8.9585,2.6155,0.4353,0.0313,0.0783,0.0783,0.0,0.0313,0.1096,0.5638,0.1253,0.0,1.0
112,185.4,76.0,30.0,0.0414,0.0207,7.3811,17.6775,4.6313,8.3322,18.7526,5.6237,0.4443,0.0827,0.0827,0.0,0.0207,0.1861,0.0827,0.4755,0.1241,185.4,77.0,31.0,0.0155,0.0309,3.3548,7.2043,2.4427,6.3386,10.5437,3.5403,0.6012,0.0928,0.3247,0.0155,0.0155,0.9276,0.7112,0.7575,0.2474,1.0,0.0
113,185.4,77.0,31.0,0.0155,0.0309,3.3548,7.2043,2.4427,6.3386,10.5437,3.5403,0.6012,0.0928,0.3247,0.0155,0.0155,0.9276,0.7112,0.7575,0.2474,185.4,76.0,30.0,0.0414,0.0207,7.3811,17.6775,4.6313,8.3322,18.7526,5.6237,0.4443,0.0827,0.0827,0.0,0.0207,0.1861,0.0827,0.4755,0.1241,0.0,1.0
114,167.6,68.0,30.0,0.0,0.0,4.04,9.4533,1.68,9.76,16.04,2.56,0.6085,0.4933,1.0533,0.0,0.0267,0.5867,0.2667,1.84,0.1067,167.6,64.0,31.0,0.0,0.0,3.1441,7.016,3.0422,5.2547,9.2576,4.6143,0.5676,0.1601,0.4658,0.0873,0.0,0.3202,0.3202,0.3348,0.4221,1.0,0.0
115,167.6,64.0,31.0,0.0,0.0,3.1441,7.016,3.0422,5.2547,9.2576,4.6143,0.5676,0.1601,0.4658,0.0873,0.0,0.3202,0.3202,0.3348,0.4221,167.6,68.0,30.0,0.0,0.0,4.04,9.4533,1.68,9.76,16.04,2.56,0.6085,0.4933,1.0533,0.0,0.0267,0.5867,0.2667,1.84,0.1067,0.0,1.0
116,182.9,76.0,34.0,0.0365,0.0,5.6774,9.6962,3.1896,9.9696,14.3439,3.9186,0.695,0.1731,0.3645,0.0,0.0,1.4399,0.6744,1.2576,0.0547,180.3,74.0,36.0,0.0633,0.0317,4.0844,8.248,3.6095,4.5594,8.9446,7.5989,0.5097,0.0317,0.0792,0.095,0.0,0.8391,0.7916,0.6966,0.2058,1.0,0.0
117,180.3,74.0,36.0,0.0633,0.0317,4.0844,8.248,3.6095,4.5594,8.9446,7.5989,0.5097,0.0317,0.0792,0.095,0.0,0.8391,0.7916,0.6966,0.2058,182.9,76.0,34.0,0.0365,0.0,5.6774,9.6962,3.1896,9.9696,14.3439,3.9186,0.695,0.1731,0.3645,0.0,0.0,1.4399,0.6744,1.2576,0.0547,0.0,1.0
118,162.6,63.0,32.0,0.0168,0.0,6.3823,14.1454,4.4289,7.7968,15.7283,4.6983,0.4957,0.0842,0.3536,0.0,0.0337,0.5557,0.5052,0.943,0.0505,165.1,65.0,29.0,0.051,0.0,5.1701,13.0442,4.932,5.4252,13.3844,5.5102,0.4053,0.034,0.102,0.068,0.034,0.2211,0.4082,0.7143,0.034,0.0,1.0
119,165.1,65.0,29.0,0.051,0.0,5.1701,13.0442,4.932,5.4252,13.3844,5.5102,0.4053,0.034,0.102,0.068,0.034,0.2211,0.4082,0.7143,0.034,162.6,63.0,32.0,0.0168,0.0,6.3823,14.1454,4.4289,7.7968,15.7283,4.6983,0.4957,0.0842,0.3536,0.0,0.0337,0.5557,0.5052,0.943,0.0505,1.0,0.0
120,165.1,66.0,33.0,0.0109,0.0,2.6344,5.4764,1.6506,5.9574,8.9743,4.5801,0.6638,0.1749,0.2842,0.0109,0.0109,0.317,0.3389,0.3389,0.0219,154.9,62.0,29.0,0.0655,0.0655,6.1538,14.3372,6.8412,7.6268,15.8756,7.1358,0.4804,0.1637,0.3273,0.0,0.0,0.9165,1.1784,0.2291,0.0982,1.0,0.0
121,154.9,62.0,29.0,0.0655,0.0655,6.1538,14.3372,6.8412,7.6268,15.8756,7.1358,0.4804,0.1637,0.3273,0.0,0.0,0.9165,1.1784,0.2291,0.0982,165.1,66.0,33.0,0.0109,0.0,2.6344,5.4764,1.6506,5.9574,8.9743,4.5801,0.6638,0.1749,0.2842,0.0109,0.0109,0.317,0.3389,0.3389,0.0219,0.0,1.0
122,182.9,79.0,37.0,0.0862,0.0345,3.7425,7.6574,4.5185,3.9322,7.8471,6.0535,0.5011,0.0,0.0172,0.069,0.0,0.0862,0.6726,0.5691,0.2932,188.0,78.0,37.0,0.0,0.0583,2.896,6.9971,3.6929,4.7813,9.1351,4.898,0.5234,0.3499,0.7775,0.0777,0.0583,0.2915,0.8163,0.3499,0.4276,1.0,0.0
123,188.0,78.0,37.0,0.0,0.0583,2.896,6.9971,3.6929,4.7813,9.1351,4.898,0.5234,0.3499,0.7775,0.0777,0.0583,0.2915,0.8163,0.3499,0.4276,182.9,79.0,37.0,0.0862,0.0345,3.7425,7.6574,4.5185,3.9322,7.8471,6.0535,0.5011,0.0,0.0172,0.069,0.0,0.0862,0.6726,0.5691,0.2932,0.0,1.0
124,193.0,76.0,33.0,0.0,0.0246,2.2272,4.9836,4.676,2.7933,5.5989,8.3798,0.4989,0.0246,0.0861,0.0615,0.0246,0.0861,0.5537,0.0984,1.3782,188.0,74.0,25.0,0.1119,0.0,2.6493,5.1119,1.1567,4.6642,7.6119,3.1343,0.6127,0.3358,0.4478,0.1493,0.1866,0.1866,0.1119,1.3806,0.2239,1.0,0.0
125,188.0,74.0,25.0,0.1119,0.0,2.6493,5.1119,1.1567,4.6642,7.6119,3.1343,0.6127,0.3358,0.4478,0.1493,0.1866,0.1866,0.1119,1.3806,0.2239,193.0,76.0,33.0,0.0,0.0246,2.2272,4.9836,4.676,2.7933,5.5989,8.3798,0.4989,0.0246,0.0861,0.0615,0.0246,0.0861,0.5537,0.0984,1.3782,0.0,1.0
126,180.3,76.0,33.0,0.0155,0.0,2.4742,5.7526,2.4897,3.1856,6.5567,4.067,0.4858,0.0619,0.1856,0.0464,0.0,0.3402,0.5412,0.1082,0.4021,190.5,78.0,31.0,0.0199,0.0397,4.3694,8.3813,2.6415,5.144,9.3744,6.0179,0.5487,0.0794,0.1192,0.0794,0.0199,0.9732,0.3774,0.715,0.4568,0.0,1.0
127,190.5,78.0,31.0,0.0199,0.0397,4.3694,8.3813,2.6415,5.144,9.3744,6.0179,0.5487,0.0794,0.1192,0.0794,0.0199,0.9732,0.3774,0.715,0.4568,180.3,76.0,33.0,0.0155,0.0,2.4742,5.7526,2.4897,3.1856,6.5567,4.067,0.4858,0.0619,0.1856,0.0464,0.0,0.3402,0.5412,0.1082,0.4021,1.0,0.0
128,182.9,73.0,30.0,0.0203,0.0406,3.7747,9.8529,2.9731,4.3633,10.4921,4.1705,0.4159,0.0203,0.1624,0.071,0.0,0.2435,0.3957,0.1928,0.3044,175.3,71.0,29.0,0.014,0.0561,3.1136,7.4755,3.338,3.5203,8.2328,4.0954,0.4276,0.1262,0.3927,0.0421,0.0,0.4348,0.1543,0.0701,0.3226,1.0,0.0
129,175.3,71.0,29.0,0.014,0.0561,3.1136,7.4755,3.338,3.5203,8.2328,4.0954,0.4276,0.1262,0.3927,0.0421,0.0,0.4348,0.1543,0.0701,0.3226,182.9,73.0,30.0,0.0203,0.0406,3.7747,9.8529,2.9731,4.3633,10.4921,4.1705,0.4159,0.0203,0.1624,0.071,0.0,0.2435,0.3957,0.1928,0.3044,0.0,1.0
130,190.5,77.0,42.0,0.0,0.0194,5.0355,9.9935,4.2802,5.2292,10.2066,4.4545,0.5123,0.0,0.0,0.0194,0.0,0.1549,0.3099,0.0,0.0,193.0,78.0,31.0,0.0195,0.039,6.1443,12.5423,5.4031,7.1001,13.498,6.515,0.526,0.0,0.0,0.039,0.0,0.7607,0.8973,0.039,0.5657,1.0,0.0
131,193.0,78.0,31.0,0.0195,0.039,6.1443,12.5423,5.4031,7.1001,13.498,6.515,0.526,0.0,0.0,0.039,0.0,0.7607,0.8973,0.039,0.5657,190.5,77.0,42.0,0.0,0.0194,5.0355,9.9935,4.2802,5.2292,10.2066,4.4545,0.5123,0.0,0.0,0.0194,0.0,0.1549,0.3099,0.0,0.0,0.0,1.0
132,182.9,75.0,35.0,0.0,0.0205,2.1956,3.1395,1.3543,5.9302,7.4282,3.7141,0.7983,0.472,0.6772,0.0205,0.0,0.9439,0.4925,0.6772,0.3899,185.4,77.0,33.0,0.0247,0.0493,4.1184,10.3329,3.6745,4.7349,11.2454,4.1924,0.4211,0.0493,0.1233,0.0493,0.0493,0.148,0.2219,0.0493,0.5672,0.0,1.0
133,185.4,77.0,33.0,0.0247,0.0493,4.1184,10.3329,3.6745,4.7349,11.2454,4.1924,0.4211,0.0493,0.1233,0.0493,0.0493,0.148,0.2219,0.0493,0.5672,182.9,75.0,35.0,0.0,0.0205,2.1956,3.1395,1.3543,5.9302,7.4282,3.7141,0.7983,0.472,0.6772,0.0205,0.0,0.9439,0.4925,0.6772,0.3899,1.0,0.0
134,182.9,74.0,27.0,0.0135,0.0,5.6271,12.1831,3.5136,6.9195,13.5427,3.904,0.5109,0.0808,0.1885,0.0269,0.0404,0.4442,0.1481,0.7943,0.0,190.5,81.0,28.0,0.0364,0.0,3.9138,6.6808,2.6214,8.9745,11.9782,6.699,0.7492,0.0546,0.1092,0.2002,0.0,0.4187,0.4187,0.4915,0.71,1.0,0.0
135,190.5,81.0,28.0,0.0364,0.0,3.9138,6.6808,2.6214,8.9745,11.9782,6.699,0.7492,0.0546,0.1092,0.2002,0.0,0.4187,0.4187,0.4915,0.71,182.9,74.0,27.0,0.0135,0.0,5.6271,12.1831,3.5136,6.9195,13.5427,3.904,0.5109,0.0808,0.1885,0.0269,0.0404,0.4442,0.1481,0.7943,0.0,0.0,1.0
